id,Linkin Nimi,Linkin Kuvaus,Linkin hallintaorg,UniqueNimi,Kieli,Kohde (Organisaatio),Url
4666,vuokra-asunnot,Vaasa,Vaasa,Vuokra-Asunto Vaasasta,fi,Kiinteistö Oy Pikipruukki,https://www.pikipruukki.com/
4667,Vantaan sosiaali- ja kriisipäivystys ,Vantaa,Infopankki,Vantaan sosiaali- ja kriisipäivystys ,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/terveyspalvelut/ensiapu_ja_paivystys/sosiaali-_ja_kriisipaivystys
4668,Rekisteröityminen Vaasaan,Vaasa,Vaasa,Rekisteröityminen Vaasaan,fi,Digi- ja Väestötietovirasto,https://dvv.fi/ulkomaalaisen-rekisterointi
4670,Venäjänkielinen Gazeta-lehti,Tietoa Suomesta,Infopankki,Venäjänkielinen Gazeta-lehti,fi,Gazeta.fi,
4671,Vironkielinen radio,Tietoa Suomesta,Infopankki,Vironkielinen radio,fi,Radio Finest,
4672,Ajoneuvon tuominen Suomeen,Tietoa Suomesta,Infopankki,Ajoneuvon tuominen Suomeen,fi,Liikenne- ja viestintävirasto Traficom,https://www.traficom.fi/fi/liikenne/tieliikenne/ajoneuvon-maahantuonti
4673,Ajokortin hankkiminen,Tietoa Suomesta,Infopankki,Ajokortin hankkiminen,fi,Liikenne- ja viestintävirasto Traficom,https://www.ajokortti-info.fi/fi/ajokortin-hankkiminen/henkiloauton-ajokortin-hankkiminen
4674,Ajovarman ajanvaraus,Tietoa Suomesta,Infopankki,Ajovarman ajanvaraus,fi,Ajovarma,https://www.ajovarma.fi/ajanvaraus
4675,Voi hyvin talvella -opas,Tietoa Suomesta,Infopankki,Voi hyvin talvella -opas,fi,Terveyden ja hyvinvoinnin laitos,https://thl.fi/fi/ajankohtaista/kampanjat/voi-hyvin-talvella
4676,Terveystarkastukset Suomen rajalla,Ongelmatilanteet korona,Infopankki,Terveystarkastukset Suomen rajalla,fi,Valtioneuvosto,https://valtioneuvosto.fi/-/1271139/terveysturvallisuus-rajoilla-suomeen-ulkomailta-saapuvia-koskevis-ta-poikkeuksista-uusi-asetus
4677,Etädigituki,Helsinki,Infopankki,Etädigituki,fi,Helsingin kaupunki,https://digituki.hel.fi/fi/
4681,Koronatodistus,Ongelmatilanteet korona,Infopankki,Koronatodistus,fi,Terveyden ja hyvinvoinnin laitos,https://thl.fi/fi/web/infektiotaudit-ja-rokotukset/ajankohtaista/ajankohtaista-koronaviruksesta-covid-19/rokotteet-ja-koronavirus/koronatodistus
4682,EU:n koronatodistus,Ongelmatilanteet korona,Infopankki,EU:n koronatodistus,fi,Europa.eu,https://ec.europa.eu/info/live-work-travel-eu/coronavirus-response/safe-covid-19-vaccines-europeans/eu-digital-covid-certificate_fi
4683,Suomen kielen opetus,Kajaani,Kajaani,Suomen kielen opetus,fi,Kajaanin kaupunki,https://www.kajaani.fi/tyo-ja-elinkeino/kansainvaliset-palvelut/international-info/suomen-kielen-opetus/
4684,Asettautumispalvelut,Kajaani,Kajaani,Asettautumispalvelut,fi,Kajaanin kaupunki,https://www.kajaani.fi/tyo-ja-elinkeino/kansainvaliset-palvelut/asettautumispalvelut/
4685,Maahanmuuttovirasto,Vaasa,Vaasa,Maahanmuuttovirasto,fi,Maahanmuuttovirasto,https://migri.fi/etusivu
4686,Varaa Aika,Vaasa,Vaasa,Varaa Aika,fi,Maahanmuuttovirasto,https://migri.fi/ajanvaraus
4690,EnterFinland,Vaasa,Vaasa,EnterFinland,fi,Maahanmuuttovirasto,https://enterfinland.fi/eServices/
4691,Ajanvaraus,Vaasa,Vaasa,Ajanvaraus,fi,Digi- ja Väestötietovirasto,https://isl.ajanvaraus.fi/frontend/
4692,Sähköinen muuttoilmoitus väestötietorekisteriin ja Postiin,Vaasa,Vaasa,Sähköinen Muuttoilmoitus Väestötietorekisteriin ja Postiin,fi,Posti,https://www.posti.fi/fi/henkiloille/muuttoilmoitus
4693,Kansalaisinfo,Vaasa,Vaasa,Kansalaisinfo,fi,Vaasan Kaupunki,https://www.vaasa.fi/tietoa-vaasasta-ja-seudusta/ota-yhteytta/neuvonta-ja-palvelupisteet/yhteispalvelu-vaasa-kansalaisinfo/
4694,Kotouttamispalvelut,Vaasa,Vaasa,Kotouttamispalvelut,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/uutena-suomessa/kotouttamispalvelut/
4695,Julkiset Työ- ja Elinkeinopalvelut,Vaasa,Vaasa,Julkiset Työ- ja Elinkeinopalvelut,fi,TE-palvelut,https://www.te-palvelut.fi/
4696,Tulkki- ja Käännöspalveluiden Yhteystiedot,Vaasa,Vaasa,Tulkki- ja Käännöspalveluiden Yhteystiedot,fi,Micobotnia,https://www.micobotnia.fi/yhteystiedot/tulkki-ja-kaannospalvelut/
4697,Pohjanmaan TE-toimisto,Vaasa,Vaasa,Pohjanmaan TE-toimisto,fi,TE-palvelut,https://toimistot.te-palvelut.fi/pohjanmaa/yhteystiedot
4698,Henkilöasiakkaan Puhelinpalvelu,Vaasa,Vaasa,Henkilöasiakkaan Puhelinpalvelu,fi,TE-palvelut,https://www.te-palvelut.fi/fi/nain-asioit-kanssamme/te-palvelut/puhelinpalvelut/puhelin-henkiloasiakas
4699,Maahanmuuttajien Kotoutumispalvelut,Vaasa,Vaasa,Maahanmuuttajien Kotoutumispalvelut,fi,TE-palvelut,https://www.te-palvelut.fi/fi/tyonhakijalle/tukea-tyollistymiseen/kotoutumispalvelut
4700,Videoita ja Esitteitä Maahanmuuttajille,Vaasa,Vaasa,Videoita ja Esitteitä Maahanmuuttajille,fi,TE-palvelut,https://www.te-palvelut.fi/tyonhakijalle/tukea-tyollistymiseen/kotoutumispalvelut/tietoa-maahanmuuttajalle
4701,TE-palveluiden Työpaikkasivusto,Vaasa,Vaasa,TE-palveluiden Työpaikkasivusto,fi,TE-palvelut,https://paikat.te-palvelut.fi/tpt/
4702,Vaasan Kaupungin Avoimet Työpaikat,Vaasa,Vaasa,Vaasan Kaupungin Avoimet Työpaikat,fi,Vaasan Kaupunki,https://www.vaasa.fi/koulutus-ja-tyo/tyomahdollisuudet/vaasankaupunki/
4703,Vaasan Seudun Avoimet Työpaikat,Vaasa,Vaasa,Vaasan Seudun Avoimet Työpaikat,fi,Vaasan Kaupunki,https://www.vaasa.fi/koulutus-ja-tyo/tyomahdollisuudet/avoimet-tyopaikat/
4704,Ohjaamo,Vaasa,Vaasa,Ohjaamo,fi,Vaasan Kaupunki,https://reimari.info/info/opiskelu/ohjaamo/
4705,Vaasanseudun Uusyrityskeskus Startia,Vaasa,Vaasa,Vaasanseudun Uusyrityskeskus Startia,fi,VASEK,https://www.vasek.fi/palvelut-yrityksille/aloittavalle-yrittajalle-startia/
4706,Yrittäjän Palvelut,Vaasa,Vaasa,Yrittäjän Palvelut,fi,Vaasan kaupunki,https://www.vaasa.fi/vaasan-seutu-yrityksille/yrittajan-palvelut/
4707,Rannikko-Pohjanmaan Yrittäjät,Vaasa,Vaasa,Rannikko-Pohjanmaan Yrittäjät,fi,Yrittäjät,https://www.yrittajat.fi/rannikko-pohjanmaan-yrittajat/a/rannikko-pohjanmaan-yrittajat-rpy-265339
4708,Verohallinnon Puhelinneuvonta,Vaasa,Vaasa,Verohallinnon Puhelinneuvonta,fi,Verohallinto,https://www.vero.fi/tietoa-verohallinnosta/yhteystiedot-ja-asiointi/soita/
4709,Verohallinnon Ohjeita Suomeen Muuttaville,Vaasa,Vaasa,Verohallinnon Ohjeita Suomeen Muuttaville,fi,Verohallinto,https://www.vero.fi/henkiloasiakkaat/verokortti-ja-veroilmoitus/ulkomailta_suomeen/
4710,Vaasan Verotoimisto,Vaasa,Vaasa,Vaasan Verotoimisto,fi,Verohallinto,https://www.vero.fi/tietoa-verohallinnosta/yhteystiedot-ja-asiointi/verotoimistot/lansisuomen_verotoimist/
4711,Toimistojen Yhteystiedot,Vaasa,Vaasa,Toimistojen Yhteystiedot,fi,KELA,https://www.kela.fi/tule-kaymaan
4712,Eläkeläisen Tuet,Vaasa,Vaasa,Eläkeläisen Tuet,fi,KELA,https://www.kela.fi/elakelaiset
4713,Evangeliska Folkhögskolan,Vaasa,Vaasa,Evangeliska Folkhögskolan,fi,Efo,http://www.efo.fi/wordpress/fi/
4714,Kielikurssit,Vaasa,Vaasa,Kielikurssit,fi,Vaasan Kesäyliopisto,https://www.vaasankesayliopisto.fi/kurssit/kielikurssit
4715,Yleinen Kielitutkinto,Vaasa,Vaasa,Yleinen Kielitutkinto,fi,Opetushallitus,https://www.oph.fi/fi/koulutus-ja-tutkinnot/kieli-ja-kaantajatutkinnot/yleiset-kielitutkinnot-yki
4716,Opiskelija-Asunnot,Vaasa,Vaasa,Opiskelija-Asunnot,fi,VOAS,https://www.voas.fi/VOAS?setlang=l2
4717,Rakentaminen,Vaasa,Vaasa,Rakentaminen,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/asuminen-ja-rakentaminen/rakentaminen/
4718,Asumisen tuet,Vaasa,Vaasa,Asumisen Tuet,fi,KELA,https://www.kela.fi/asumisen-tuet
4719,Jätehuolto Vaasassa,Vaasa,Vaasa,Jätehuolto Vaasassa,fi,Stormossen Oy,https://www.stormossen.fi/
4720,Vaasan Ensi- Ja Turvakoti,Vaasa,Vaasa,Vaasan Ensi- Ja Turvakoti,fi,Vaasan Ensi- Ja Turvakoti ry,https://www.vaasanensijaturvakoti.fi/
4721,Sosiaalipäivystys,Vaasa,Vaasa,Sosiaalipäivystys,fi,Vaasa,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/paivystys-ensiapu-ja-hatatilanteet/sosiaalipaivystys/
4722,Päihde- Ja Mielenterveyskuntoutujien Asumispalvelut,Vaasa,Vaasa,Päihde- Ja Mielenterveyskuntoutujien Asumispalvelut,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/mielenterveys-ja-paihdepalvelut/paihde-ja-mielenterveyskuntoutujen-asumispalvelut/
4723,Varhaiskasvatus,Vaasa,Vaasa,Varhaiskasvatus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/varhaiskasvatus/
4724,Varhaiskasvatuksen Palveluohjaus,Vaasa,Vaasa,Varhaiskasvatuksen Palveluohjaus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/varhaiskasvatus/varhaiskasvatuksen-palveluohjaus/
4725,Yksityiset Päiväkodit,Vaasa,Vaasa,Yksityiset Päiväkodit,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/varhaiskasvatus/paivakodit/yksityiset-paivakodit/
4726,Esiopetus,Vaasa,Vaasa,Esiopetus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/esiopetus/
4727,Perusopetus,Vaasa,Vaasa,Perusopetus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/perusopetus/
4728,Painotettu Opetus - Englanninkielinen Opetus,Vaasa,Vaasa,Painotettu Opetus - Englanninkielinen Opetus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/perusopetus/painotettu-opetus/
4729,Kieli- Ja Kulttuuriryhmien Opetus,Vaasa,Vaasa,Kieli- Ja Kulttuuriryhmien Opetus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/perusopetus/kieli-ja-kulttuuriryhmien-opetus/
4730,Vaasan Ammatillinen Oppilaitos,Vaasa,Vaasa,Vaasan Ammatillinen Oppilaitos,fi,Vamia,https://vamia.fi/
4731,Yrkesakademin,Vaasa,Vaasa,Yrkesakademin,fi,YA,https://www.yrkesakademin.fi/joomlaorg
4732,Valmentava Koulutus VALMA,Vaasa,Vaasa,Valmentava Koulutus VALMA,fi,Vamia,https://vamia.fi/hakijoille/valma/
4733,Valmentava Koulutus Valma Ruotsin Kielellä,Vaasa,Vaasa,Valmentava Koulutus Valma Ruotsin Kielellä,fi,YA,https://www.yrkesakademin.fi/forsokande/handledande-utbildning
4734,Lukiot,Vaasa,Vaasa,Lukiot,fi,Vaasan Kaupunki,https://www.vaasa.fi/koulutus-ja-tyo/lukiot-ja-ammatillinen-koulutus/lukiot/
4735,Todellinen Opiskelijakaupunki,Vaasa,Vaasa,Todellinen Opiskelijakaupunki,fi,Vaasan Kaupunki,https://www.vaasa.fi/koulutus-ja-tyo/todellinen-opiskelijakaupunki/
4736,Vaasan Yliopisto,Vaasa,Vaasa,Vaasan Yliopisto,fi,Vaasan Yliopisto,https://www.uwasa.fi/fi
4737,Vaasan Oikeustieteellinen Koulutus,Vaasa,Vaasa,Vaasan Oikeustieteellinen Koulutus,fi,Helsingin Yliopisto,https://www2.helsinki.fi/fi/oikeustieteellinen-tiedekunta/tiedekunta/vaasan-oikeustieteellinen-koulutus
4738,Vaasan Ammattikorkeakoulu,Vaasa,Vaasa,Vaasan Ammattikorkeakoulu,fi,VAMK,https://www.vamk.fi/fi/
4739,Åbo Akademi Vaasa,Vaasa,Vaasa,Åbo Akademi Vaasa,fi,Åbo Akademi,https://www.abo.fi/fi/vaasa/
4740,Hanken Svenska Handelshögskolan,Vaasa,Vaasa,Hanken Svenska Handelshögskolan,fi,Hanken,https://www.hanken.fi/sv/suomeksi
4741,Yrkeshögskolan Novia,Vaasa,Vaasa,Yrkeshögskolan Novia,fi,Novia,https://www.novia.fi/fi/
4742,Kuula-Opisto,Vaasa,Vaasa,Kuula-Opisto,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/vapaa-aika/taiteen-perusopetus/kuula-opisto/
4743,Taiteen perusopetus TaiKon,Vaasa,Vaasa,Taiteen perusopetus TaiKon,fi,Vaasan kaupunki,https://www.vaasa.fi/asu-ja-ela/vapaa-aika/taiteen-perusopetus/taikon/
4744,Tietoa Koronaviruksesta Eri Kielillä,Vaasa,Vaasa,Tietoa Koronaviruksesta Eri Kielillä,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/tietoa-koronaviruksesta/coronavirus-instructions-in-different-languages/
4745,Terveysasemat,Vaasa,Vaasa,Terveysasemat,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/terveysasemapalvelut/
4746,"Päivystys, Ensiapu ja Hätätilanteet",Vaasa,Vaasa,"Päivystys, Ensiapu ja Hätätilanteet",fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/paivystys-ensiapu-ja-hatatilanteet/
4747,Vaasan Keskussairaalan Yhteispäivystys,Vaasa,Vaasa,Vaasan Keskussairaalan Yhteispäivystys,fi,Vaasa Keskussairaala,https://www.vaasankeskussairaala.fi/potilaille/hoito-ja-tutkimukset/paivystys/
4748,Lastenneuvola,Vaasa,Vaasa,Lastenneuvola,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/aitiys-isa-ja-lastenneuvolat/lastenneuvola/
4749,Kouluterveydenhuolto,Vaasa,Vaasa,Kouluterveydenhuolto,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/koulu-ja-opiskeluterveydenhuolto/kouluterveydenhuolto/
4750,Opiskeluterveydenhuolto,Vaasa,Vaasa,Opiskeluterveydenhuolto,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/koulu-ja-opiskeluterveydenhuolto/opiskeluterveydenhuolto/
4751,Ylioppilaiden terveydenhoitosäätiö Vaasa,Vaasa,Vaasa,Ylioppilaiden terveydenhoitosäätiö Vaasa,fi,YTHS,https://www.yths.fi/palvelupisteet/vaasa/
4752,Hammashuolto,Vaasa,Vaasa,Hammashuolto,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/hammashuolto/
4753,Nuorisoasema Klaara,Vaasa,Vaasa,Nuorisoasema Klaara,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/arjen-tuki-nuorille/nuorisoasema-klaara/
4754,Mielenterveys-ja Riippuvuuskeskus Horisontti,Vaasa,Vaasa,Mielenterveys-ja Riippuvuuskeskus Horisontti,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/mielenterveys-ja-paihdepalvelut/mielenterveys-ja-riippuvuuskeskus-horisontti/
4755,Pohjanmaan Kriisikeskus Valo,Vaasa,Vaasa,Pohjanmaan Kriisikeskus Valo,fi,Mieli,https://www.mielenterveysseurat.fi/valo/
4756,Valtakunnallinen Kriisipuhelin,Vaasa,Vaasa,Valtakunnallinen Kriisipuhelin,fi,Mieli,https://mieli.fi/tukea-ja-apua/kriisipuhelin/
4757,Perhesuunnittelu,Vaasa,Vaasa,Perhesuunnittelu,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/perhesuunnittelu/
4758,Sukupuolitautien Poliklinikka,Vaasa,Vaasa,Sukupuolitautien Poliklinikka,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/terveyden-edistaminen-ja-hyvinvointi/sukupuolitautien-poliklinikka/
4759,Äitiysneuvola,Vaasa,Vaasa,Äitiysneuvola,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/aitiys-isa-ja-lastenneuvolat/aitiysneuvola/
4760,Perhevalmennus,Vaasa,Vaasa,Perhevalmennus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/aitiys-isa-ja-lastenneuvolat/perhevalmennus/
4761,Raskaus ja Synnytys,Vaasa,Vaasa,Raskaus ja Synnytys,fi,Vaasan Keskussairaala,https://www.vaasankeskussairaala.fi/potilaille/hoito-ja-tutkimukset/naiset-lapset-ja-vauvat/synnytys2/
4762,Synnytyssali,Vaasa,Vaasa,Synnytyssali,fi,Vaasan Keskussairaala,https://www.vaasankeskussairaala.fi/potilaille/yksikot/poliklinikat-ja-vastaanotot/synnytyssali/
4763,Arjen Tuki Vammaisille,Vaasa,Vaasa,Arjen Tuki Vammaisille,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/arjen-tuki-vammaisille/
4764,Aikuissosiaalityö,Vaasa,Vaasa,Aikuissosiaalityö,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/sosiaalityo/aikuisten-sosiaalityo/
4765,Vaasan Toimipiste - Digi- ja Väestötietovirasto,Vaasa,Vaasa,Vaasan Toimipiste - Digi- ja Väestötietovirasto,fi,Digi- ja Väestötietovirasto,https://dvv.fi/vaasa
4766,Avioliitto - Digi- ja Väestötietovirasto,Vaasa,Vaasa,Avioliitto - Digi- ja Väestötietovirasto,fi,Digi- ja Väestötietovirasto,https://dvv.fi/avioliitto-ja-parisuhde
4767,Pohjanmaan Käräjäoikeus,Vaasa,Vaasa,Pohjanmaan Käräjäoikeus,fi,Tuomioistuilaitos,https://oikeus.fi/karajaoikeudet/pohjanmaankarajaoikeus/fi/index.html
4768,Perheneuvola,Vaasa,Vaasa,Perheneuvola,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/parisuhde-ja-perhe/perheneuvola/
4769,Lastenvalvoja,Vaasa,Vaasa,Lastenvalvoja,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/parisuhde-ja-perhe/lapsen-huoltajuus-ja-tapaamisoikeus/
4770,Perheneuvonta,Vaasa,Vaasa,Perheneuvonta,fi,Vaasan Seurakuntayhtymä,https://www.vaasaevl.fi/perheneuvonta
4771,Avoin Varhaiskasvatus,Vaasa,Vaasa,Avoin Varhaiskasvatus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/varhaiskasvatus-ja-koulut/varhaiskasvatus/avoin-varhaiskasvatus-ja-kerhotoiminta/
4773,Vaasan Kansalaisopisto Alma ,Vaasa,Vaasa,Vaasan Kansalaisopisto Alma ,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/vapaa-aika/kansalaisopisto-alma/
4774,Kotihoidon tuki,Vaasa,Vaasa,Kotihoidon Tuki,fi,KELA,https://www.kela.fi/kotihoidontuki
4775,Milloin soitan hätänumeroon?,Vaasa,Vaasa,Milloin Soitan Hätänumeroon?,fi,Hätäkeskuslaitos,https://112.fi/hatanumero112
4776,Pohjanmaan poliisilaitos,Vaasa,Vaasa,Pohjanmaan Poliisilaitos,fi,Poliisi,https://poliisi.fi/pohjanmaan-poliisilaitos
4777,Lastensuojeluilmoitus,Vaasa,Vaasa,Lastensuojeluilmoitus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/parisuhde-ja-perhe/lastensuojelu/lastensuojeluilmoitus-ja-lastensuojelutarpeen-selvitys/
4778,Yhteystiedot,Vaasa,Vaasa,Yhteystiedot,fi,Aluehallintovirasto,https://avi.fi/lansi-ja-sisa-suomi
4779,Työsuojelun puhelinneuvonta,Vaasa,Vaasa,Työsuojelun Puhelinneuvonta,fi,Aluehallintovirasto,https://avi.fi/tyosuojelun-puhelinneuvonta
4780,Apua yhdenvertaisuusvaltuutetulta,Vaasa,Vaasa,Apua yhdenvertaisuusvaltuutetulta,fi,Yhdenvertaisuus valtuutettu,https://syrjinta.fi/apua-yhdenvertaisuusvaltuutetulta
4781,Sähköinen Rikosilmoitus,Vaasa,Vaasa,Sähköinen Rikosilmoitus,fi,Poliisi,https://poliisi.fi/tee-rikosilmoitus
4782,Vaasan pääpoliisiasema,Vaasa,Vaasa,Vaasan Pääpoliisiasema,fi,Poliisi,https://poliisi.fi/yhteystiedot/asema/-/asema/5711
4783,Rikosuhripäivystys,Vaasa,Vaasa,Rikosuhripäivystys,fi,RIKU,https://www.riku.fi/
4784,Lastensuojelu,Vaasa,Vaasa,Lastensuojelu,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/terveys-ja-hyvinvointi/parisuhde-ja-perhe/lastensuojelu/
4785,Etsivä Nuorisotyö,Vaasa,Vaasa,Etsivä Nuorisotyö,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/arjen-tuki-nuorille/etsiva-nuorisotyo/
4786,Toimeentulotuki,Vaasa,Vaasa,Toimeentulotuki,fi,KELA,https://www.kela.fi/toimeentulotuki
4787,Taloudellinen Tuki,Vaasa,Vaasa,Taloudellinen Tuki,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/talous-tyo-ja-toimeentulo/toimeentulotuki/
4788,Psykiatrian päivystys,Vaasa,Vaasa,Psykiatrian Päivystys,fi,Vaasan Keskussairaala,https://www.vaasankeskussairaala.fi/potilaille/hoito-ja-tutkimukset/paivystys/psykiatrian-paivystys/
4789,Päihdekeskus,Vaasa,Vaasa,Päihdekeskus,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/sosiaalipalvelut-ja-arjen-tuki/mielenterveys-ja-paihdepalvelut/paihdekeskus/
4790,Hautaustoimi,Vaasa,Vaasa,Hautaustoimi,fi,Vaasan Seurakuntayhtymä,https://www.vaasaevl.fi/hautausmaat
4791,Surun kohdatessa,Vaasa,Vaasa,Surun Kohdatessa,fi,Vaasan Suomalainen Seurakunta,https://www.vaasansuomalainenseurakunta.fi/apua-ja-tukea/surussa-kriisissa
4792,Valitse asianajaja,Vaasa,Vaasa,Valitse Asianajaja,fi,Suomen Asianajajaliitto,https://asianajajaliitto.fi/
4793,Nuorille,Vaasa,Vaasa,Nuorille,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/palvelut-kohderyhmittain/nuorille/
4794,Kaupungin Organisaatio ja Päätöksenteko,Vaasa,Vaasa,Kaupungin Organisaatio ja Päätöksenteko,fi,Vaasan Kaupunki,https://www.vaasa.fi/tietoa-vaasasta-ja-seudusta/vaasan-kaupungin-organisaatio-ja-paatoksenteko/
4795,Kaupunginvaltuusto,Vaasa,Vaasa,Kaupunginvaltuusto,fi,Vaasan Kaupunki,https://www.vaasa.fi/tietoa-vaasasta-ja-seudusta/vaasan-kaupungin-organisaatio-ja-paatoksenteko/paatoksenteko/paattajat-ja-valmistelijat/kaupunginvaltuusto/
4796,Osallistu ja vaikuta,Vaasa,Vaasa,Osallistu ja Vaikuta,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/osallistu-ja-vaikuta/
4797,Jäsenyhdistykset,Vaasa,Vaasa,Jäsenyhdistykset,fi,Pohjanmaan Yhdistykset ry,https://www.pohy.fi/fi/jasenyhdistykset
4798,Föregångarna- Etsivä Nuorisotyö,Vaasa,Vaasa,Föregångarna- Etsivä Nuorisotyö,fi,Folkhälsan,https://www.folkhalsan.fi/unga/vard-och-stod/resurscenter/
4799,Lasten nuorten ja perheiden liikunta,Vaasa,Vaasa,Lasten Nuorten ja Perheiden Liikunta,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/vapaa-aika/liikunta-ja-ulkoilu/lasten-nuorten-ja-perheiden-liikunta/
4800,Talous ja Velkaneuvonta,Vaasa,Vaasa,Talous ja Velkaneuvonta,fi,Keski-Pohjanmaan ja Pohjanmaan Oikeusaputoimisto,https://oikeus.fi/talousjavelkaneuvonta/keski-pohjanmaanjapohjanmaanoikeusaputoimisto/fi/index.html
4801,Kulttuurinäyttäyttämö  Ja Elokuvateatteri,Vaasa,Vaasa,Kulttuurinäyttäyttämö Ja Elokuvateatteri,fi,Ritz,https://ritz.fi/fi/
4802,Oikeusapu,Vaasa,Vaasa,Oikeusapu,fi,Keski-Pohjanmaan ja Pohjanmaan Oikeusaputoimisto,https://oikeus.fi/oikeusapu/keski-pohjanmaanjapohjanmaanoikeusaputoimisto/fi/index.html
4803,Uimarannat,Vaasa,Vaasa,Uimarannat,fi,Vaasan Kaupunki,https://www.vaasa.fi/asu-ja-ela/vapaa-aika/meri-ja-rannat/uimarannat/
4804,Kirkon Perheneuvonta,Vaasa,Vaasa,Kirkon Perheneuvonta,fi,Vaasan Seurakuntayhtymä,https://www.vaasaevl.fi/perheneuvonta
4805,Pohjanmaan Käräjäoikeus,Vaasa,Vaasa,Pohjanmaan Käräjäoikeus,fi,Tuomioistuinlaitos,https://oikeus.fi/karajaoikeudet/pohjanmaankarajaoikeus/fi/index.html
4806,Näe ja Koe Vaasa,Vaasa,Vaasa,Näe ja Koe Vaasa,fi,Visit Vaasa,https://www.vaasa.fi/koe-ja-nae/
4807,Vanhan Vaasan historiaa,Vaasa,Vaasa,Vanhan Vaasan Historiaa,fi,Vaasan Kaupunki,https://www.vaasa.fi/koe-ja-nae/nahtavyydet-ja-kayntikohteet/vanhan-vaasan-historia/
4808,Tapahtumakalenteri,Vaasa,Vaasa,Tapahtumakalenteri,fi,Vaasa,https://www.vaasa.fi/tapahtumat/
4809,Kohteet ja Nähtävyydet,Vaasa,Vaasa,Kohteet ja Nähtävyydet,fi,Vaasan Kaupunki,https://www.vaasa.fi/kohteet-ja-nahtavyydet/?tyyppi%5B%5D=697&amp;alue=76&amp;haku=#sulje%20lis%C3%A4tiedot
